investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status
INV004596,2025-02-27,101207,REDEMPTION,80444.00,Rajasthan,Udaipur,B30,26-35,Male,22.8,Mandate,Verified
INV000704,2025-02-27,120841,SIP,2787.00,Gujarat,Ahmedabad,T30,18-25,Male,4.5,UPI,Verified
INV002240,2025-02-27,120503,REDEMPTION,252126.00,Haryana,Faridabad,B30,26-35,Male,24.7,UPI,Verified
INV000663,2025-02-27,118632,SIP,53993.00,Haryana,Gurugram,T30,26-35,Female,13.8,UPI,Verified
INV000087,2025-02-27,119095,SIP,20895.00,Rajasthan,Jaipur,T30,36-45,Male,56.2,Cheque,Verified
INV000676,2025-02-27,118635,LUMPSUM,201756.00,Rajasthan,Udaipur,B30,56+,Male,71.7,Mandate,Pending
INV003594,2025-02-27,102887,SIP,2998.00,Madhya Pradesh,Indore,T30,18-25,Male,5.8,Net Banking,Verified
INV002643,2025-02-27,119551,LUMPSUM,303750.00,Telangana,Hyderabad,T30,36-45,Male,29.2,Net Banking,Verified
INV001265,2025-02-28,119598,SIP,4520.00,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified
INV003196,2025-02-28,119092,SIP,6277.00,West Bengal,Kolkata,T30,26-35,Female,20.1,Mandate,Verified
INV000881,2025-02-28,118635,SIP,2016.00,Uttar Pradesh,Agra,B30,26-35,Male,17.1,Mandate,Verified
INV002652,2025-02-28,120504,SIP,8993.00,Gujarat,Surat,T30,36-45,Male,40.6,Cheque,Verified
INV002008,2025-02-28,120504,LUMPSUM,56518.00,Haryana,Gurugram,T30,46-55,Male,83.3,Net Banking,Verified
INV003500,2025-02-28,119092,LUMPSUM,234061.00,Maharashtra,Mumbai,T30,26-35,Male,15.5,Cheque,Verified
INV004811,2025-02-28,125498,LUMPSUM,319975.00,Punjab,Amritsar,B30,26-35,Female,9.4,Cheque,Verified
INV004014,2025-02-28,149324,SIP,2140.00,Telangana,Hyderabad,T30,56+,Female,27.2,Net Banking,Verified
INV003093,2025-02-28,102885,SIP,2159.00,Haryana,Faridabad,B30,26-35,Male,16.8,Net Banking,Verified
INV000836,2025-02-28,119598,SIP,46010.00,Haryana,Gurugram,T30,26-35,Male,24.4,UPI,Verified
INV000439,2025-02-28,101207,SIP,2939.00,Rajasthan,Udaipur,B30,56+,Male,23.4,UPI,Pending
INV000260,2025-02-28,119093,SIP,2990.00,Delhi,Gurugram,T30,18-25,Male,4.1,UPI,Verified
INV003431,2025-02-28,120505,SIP,7293.00,Karnataka,Mysore,B30,18-25,Male,6.3,Mandate,Verified
INV001887,2025-02-28,100016,LUMPSUM,446078.00,Karnataka,Mysore,B30,26-35,Female,8.1,Cheque,Verified
INV003069,2025-02-28,125497,LUMPSUM,91586.00,Punjab,Chandigarh,T30,56+,Female,59.5,Cheque,Verified
INV000591,2025-02-28,120506,LUMPSUM,390912.00,Karnataka,Bangalore,T30,18-25,Male,4.1,Cheque,Verified
INV002001,2025-02-28,120504,SIP,4462.00,Uttar Pradesh,Kanpur,B30,36-45,Female,38.4,Mandate,Verified
INV004339,2025-02-28,100025,LUMPSUM,428304.00,Uttar Pradesh,Lucknow,T30,26-35,Female,7.3,UPI,Verified
INV000108,2025-02-28,118635,SIP,8185.00,Uttar Pradesh,Agra,B30,36-45,Male,26.2,Net Banking,Verified
INV004521,2025-02-28,118636,REDEMPTION,145698.00,Gujarat,Ahmedabad,T30,18-25,Male,7.9,Net Banking,Verified
INV002712,2025-02-28,100016,SIP,11994.00,Karnataka,Bangalore,T30,46-55,Male,24.8,Net Banking,Verified
INV002494,2025-02-28,125497,REDEMPTION,116683.00,Delhi,Noida,T30,46-55,Male,40.0,UPI,Verified
INV001062,2025-02-28,118635,LUMPSUM,111819.00,Karnataka,Bangalore,T30,26-35,Male,21.1,Net Banking,Pending
INV003876,2025-02-28,102887,SIP,10625.00,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified
INV000500,2025-02-28,120844,LUMPSUM,270764.00,West Bengal,Kolkata,T30,26-35,Female,19.9,UPI,Verified
INV002347,2025-02-28,148569,SIP,10138.00,Delhi,New Delhi,T30,26-35,Female,6.5,Net Banking,Verified
INV002843,2025-02-28,102887,SIP,828.00,Haryana,Faridabad,B30,26-35,Male,11.8,Cheque,Verified
INV001982,2025-02-28,148569,SIP,492.00,Karnataka,Mysore,B30,26-35,Male,14.9,Cheque,Verified
INV002786,2025-02-28,118633,SIP,2842.00,Tamil Nadu,Coimbatore,B30,26-35,Female,13.3,Cheque,Pending
INV002572,2025-02-28,101208,SIP,29840.00,Rajasthan,Jaipur,T30,56+,Male,19.5,UPI,Verified
INV004363,2025-02-28,149322,LUMPSUM,392119.00,Delhi,Noida,T30,26-35,Male,20.5,Mandate,Verified
INV002818,2025-02-28,120841,LUMPSUM,8520.00,Haryana,Gurugram,T30,46-55,Female,50.2,Mandate,Verified
INV003702,2025-02-28,119093,SIP,2158.00,Madhya Pradesh,Bhopal,B30,36-45,Male,53.2,Cheque,Verified
INV001787,2025-02-28,120507,LUMPSUM,143619.00,Maharashtra,Nashik,B30,56+,Female,37.0,Net Banking,Verified
INV001521,2025-02-28,120505,LUMPSUM,430067.00,Haryana,Faridabad,B30,18-25,Male,4.9,Net Banking,Verified
INV004299,2025-02-28,120842,SIP,3307.00,Telangana,Hyderabad,T30,26-35,Female,23.1,Cheque,Verified
INV003975,2025-02-28,148569,SIP,2047.00,Gujarat,Ahmedabad,T30,36-45,Male,26.2,Mandate,Verified
INV004829,2025-02-28,119552,LUMPSUM,427631.00,Madhya Pradesh,Indore,T30,26-35,Male,21.8,Net Banking,Verified
INV001141,2025-02-28,102887,SIP,8118.00,West Bengal,Kolkata,T30,18-25,Female,3.0,Cheque,Verified
INV000730,2025-02-28,125497,LUMPSUM,34316.00,Maharashtra,Mumbai,T30,26-35,Male,19.5,Mandate,Verified
INV002127,2025-02-28,119094,SIP,4854.00,Rajasthan,Udaipur,B30,18-25,Male,7.4,Cheque,Verified
INV004850,2025-02-28,120505,SIP,44356.00,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Net Banking,Verified
INV004977,2025-02-28,119552,SIP,8919.00,Gujarat,Surat,T30,18-25,Male,5.4,Mandate,Verified
INV000153,2025-02-28,120841,LUMPSUM,329369.00,Karnataka,Mysore,B30,26-35,Male,14.1,Mandate,Verified
INV004070,2025-02-28,102886,SIP,4726.00,Maharashtra,Pune,T30,26-35,Male,13.8,Net Banking,Verified
INV003256,2025-02-28,102885,SIP,2261.00,Punjab,Amritsar,B30,46-55,Male,26.0,UPI,Pending
INV000784,2025-02-28,119093,LUMPSUM,37364.00,Tamil Nadu,Chennai,T30,36-45,Male,19.6,UPI,Verified
INV001081,2025-02-28,119552,SIP,8491.00,Gujarat,Ahmedabad,T30,18-25,Male,7.6,Net Banking,Verified
INV004836,2025-02-28,119092,LUMPSUM,25317.00,West Bengal,Kolkata,T30,26-35,Male,8.3,UPI,Verified
INV003973,2025-02-28,101207,REDEMPTION,289669.00,Rajasthan,Jaipur,T30,26-35,Male,11.4,UPI,Verified
INV004282,2025-02-28,119598,SIP,2865.00,Punjab,Amritsar,B30,26-35,Male,20.8,Net Banking,Verified
INV002754,2025-02-28,100033,REDEMPTION,107425.00,Karnataka,Bangalore,T30,46-55,Male,82.6,UPI,Verified
INV003394,2025-02-28,118636,SIP,1643.00,West Bengal,Kolkata,T30,26-35,Male,14.6,UPI,Verified
INV003375,2025-02-28,120505,SIP,2731.00,Telangana,Hyderabad,T30,56+,Female,62.2,Cheque,Verified
INV000769,2025-02-28,148567,SIP,27535.00,West Bengal,Kolkata,T30,36-45,Male,41.1,Mandate,Verified
INV000562,2025-02-28,120503,REDEMPTION,147805.00,Gujarat,Ahmedabad,T30,36-45,Male,32.9,Mandate,Verified
INV001123,2025-02-28,101207,LUMPSUM,472810.00,Uttar Pradesh,Lucknow,T30,26-35,Male,23.9,UPI,Verified
INV002931,2025-02-28,120843,REDEMPTION,378057.00,Tamil Nadu,Coimbatore,B30,56+,Female,32.4,Net Banking,Verified
INV003011,2025-02-28,101208,SIP,2252.00,Gujarat,Ahmedabad,T30,18-25,Male,4.4,Mandate,Verified
INV004973,2025-02-28,120507,SIP,12039.00,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,Cheque,Verified
INV003028,2025-02-28,119094,SIP,4089.00,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Pending
INV000397,2025-02-28,102885,LUMPSUM,354713.00,Gujarat,Ahmedabad,T30,36-45,Female,25.4,UPI,Verified
INV002673,2025-02-28,102885,REDEMPTION,547568.00,Maharashtra,Mumbai,T30,26-35,Male,14.2,UPI,Verified
INV003340,2025-02-28,102886,LUMPSUM,409940.00,Madhya Pradesh,Indore,T30,26-35,Male,22.5,Net Banking,Verified
INV001144,2025-02-28,149323,LUMPSUM,517356.00,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,UPI,Verified
INV000783,2025-03-01,100033,SIP,50235.00,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Net Banking,Verified
INV002401,2025-03-01,118636,SIP,15732.00,West Bengal,Kolkata,T30,26-35,Male,20.9,Mandate,Verified
INV002099,2025-03-01,148568,REDEMPTION,543681.00,Tamil Nadu,Chennai,T30,36-45,Female,34.9,UPI,Verified
INV000701,2025-03-01,101207,SIP,4729.00,West Bengal,Kolkata,T30,36-45,Female,55.6,Cheque,Verified
INV002924,2025-03-01,125498,SIP,995.00,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Mandate,Verified
INV000953,2025-03-01,148567,REDEMPTION,363380.00,Haryana,Faridabad,B30,56+,Male,23.1,Net Banking,Verified
INV003557,2025-03-01,101206,SIP,5462.00,Karnataka,Bangalore,T30,46-55,Female,81.8,UPI,Verified
INV002769,2025-03-01,100025,SIP,26845.00,Maharashtra,Pune,T30,18-25,Female,4.5,Cheque,Verified
INV003738,2025-03-01,120841,LUMPSUM,337312.00,Delhi,Noida,T30,26-35,Male,19.0,Cheque,Pending
INV001955,2025-03-01,149323,SIP,14958.00,Madhya Pradesh,Bhopal,B30,26-35,Female,16.4,Cheque,Pending
INV001443,2025-03-01,119094,SIP,1994.00,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Cheque,Pending
INV004801,2025-03-01,120842,LUMPSUM,301087.00,Uttar Pradesh,Lucknow,T30,26-35,Male,13.2,Net Banking,Verified
INV002863,2025-03-01,148567,LUMPSUM,463818.00,Rajasthan,Udaipur,B30,36-45,Female,49.8,UPI,Verified
INV001553,2025-03-01,120843,SIP,2814.00,Delhi,Noida,T30,26-35,Male,23.5,UPI,Verified
INV004736,2025-03-01,120844,LUMPSUM,421462.00,Tamil Nadu,Chennai,T30,36-45,Male,19.7,UPI,Pending
INV003734,2025-03-01,119093,REDEMPTION,258331.00,Tamil Nadu,Coimbatore,B30,56+,Male,70.3,Net Banking,Pending
INV002729,2025-03-01,119120,REDEMPTION,214059.00,Uttar Pradesh,Kanpur,B30,26-35,Female,15.4,Cheque,Verified
INV001161,2025-03-01,119552,SIP,16798.00,Uttar Pradesh,Kanpur,B30,26-35,Male,13.4,Net Banking,Verified
INV003493,2025-03-01,119093,SIP,4247.00,Gujarat,Surat,T30,18-25,Male,4.2,UPI,Pending
INV000173,2025-03-01,119598,SIP,2523.00,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Verified
INV000102,2025-03-01,120842,SIP,2569.00,Gujarat,Surat,T30,26-35,Male,21.9,Net Banking,Verified
INV000774,2025-03-01,120506,LUMPSUM,403879.00,Telangana,Hyderabad,T30,36-45,Male,34.9,Cheque,Verified
INV000496,2025-03-01,119092,SIP,48221.00,Maharashtra,Mumbai,T30,36-45,Male,14.3,UPI,Verified
INV003758,2025-03-01,149324,SIP,25654.00,Maharashtra,Pune,T30,26-35,Female,11.2,Net Banking,Verified
INV000897,2025-03-01,148569,LUMPSUM,63814.00,Maharashtra,Nashik,B30,36-45,Male,22.3,UPI,Verified
INV002572,2025-03-01,149322,SIP,867.00,Rajasthan,Jaipur,T30,56+,Male,19.5,Mandate,Verified
INV000359,2025-03-01,119552,SIP,49015.00,Tamil Nadu,Chennai,T30,18-25,Male,3.1,Cheque,Verified
INV003896,2025-03-01,119094,SIP,1640.00,Haryana,Faridabad,B30,56+,Female,14.3,UPI,Verified
INV003347,2025-03-01,120505,SIP,9564.00,Rajasthan,Udaipur,B30,18-25,Male,3.7,Cheque,Verified
INV000566,2025-03-01,148568,SIP,21118.00,Uttar Pradesh,Agra,B30,36-45,Male,18.2,Cheque,Verified
INV000280,2025-03-01,118633,SIP,3206.00,Punjab,Amritsar,B30,26-35,Female,22.9,Net Banking,Verified
INV000029,2025-03-01,101206,LUMPSUM,206993.00,Rajasthan,Udaipur,B30,26-35,Female,7.6,Cheque,Verified
INV002993,2025-03-01,125498,REDEMPTION,70482.00,Maharashtra,Pune,T30,46-55,Male,36.0,UPI,Verified
INV004622,2025-03-01,120505,LUMPSUM,244430.00,Delhi,New Delhi,T30,36-45,Male,48.8,Net Banking,Verified
INV000045,2025-03-01,119093,SIP,54252.00,Uttar Pradesh,Lucknow,T30,36-45,Male,26.2,Cheque,Verified
INV000551,2025-03-01,148568,SIP,27827.00,Maharashtra,Nashik,B30,26-35,Female,13.2,UPI,Verified
INV000837,2025-03-01,119094,SIP,3173.00,Telangana,Hyderabad,T30,56+,Male,9.8,Cheque,Pending
INV002514,2025-03-01,118632,SIP,4795.00,Rajasthan,Udaipur,B30,18-25,Male,7.5,Cheque,Pending
INV003029,2025-03-01,119599,SIP,1090.00,Delhi,New Delhi,T30,56+,Male,59.8,UPI,Verified
INV003531,2025-03-01,119599,LUMPSUM,24808.00,Delhi,Gurugram,T30,36-45,Male,41.9,Net Banking,Verified
INV001905,2025-03-01,120505,SIP,2776.00,Tamil Nadu,Chennai,T30,26-35,Male,19.2,Net Banking,Verified
INV001247,2025-03-01,120504,SIP,4167.00,West Bengal,Kolkata,T30,36-45,Male,48.1,Net Banking,Verified
INV004196,2025-03-01,119095,LUMPSUM,375421.00,West Bengal,Kolkata,T30,46-55,Male,44.4,Cheque,Verified
INV001990,2025-03-01,148568,LUMPSUM,452752.00,Punjab,Amritsar,B30,26-35,Male,9.3,Mandate,Verified
INV000010,2025-03-01,125498,SIP,2792.00,Maharashtra,Pune,T30,36-45,Male,13.6,Net Banking,Verified
INV001276,2025-03-01,120503,SIP,3150.00,Rajasthan,Jaipur,T30,56+,Male,46.2,Mandate,Pending
INV000086,2025-03-01,118632,SIP,2046.00,Karnataka,Mysore,B30,18-25,Female,4.1,UPI,Verified
INV004249,2025-03-01,118636,SIP,8478.00,Karnataka,Mysore,B30,26-35,Male,23.2,Net Banking,Verified
INV000201,2025-03-01,118632,SIP,23713.00,Madhya Pradesh,Indore,T30,46-55,Male,87.0,UPI,Verified
INV001455,2025-03-01,119094,REDEMPTION,366666.00,Madhya Pradesh,Indore,T30,36-45,Male,26.8,UPI,Verified
INV001038,2025-03-01,120841,SIP,2857.00,West Bengal,Kolkata,T30,26-35,Male,24.4,Cheque,Verified
INV002596,2025-03-01,120506,SIP,470.00,Maharashtra,Pune,T30,26-35,Male,16.2,Mandate,Verified
INV001888,2025-03-01,119120,SIP,22578.00,Delhi,New Delhi,T30,18-25,Female,6.4,Net Banking,Verified
INV001858,2025-03-01,119551,SIP,2206.00,Punjab,Amritsar,B30,36-45,Male,16.6,Net Banking,Verified
INV002447,2025-03-01,120844,SIP,21120.00,Telangana,Hyderabad,T30,26-35,Male,21.3,Net Banking,Verified
INV004514,2025-03-01,119599,LUMPSUM,381496.00,Haryana,Faridabad,B30,46-55,Male,40.1,Cheque,Verified
INV001930,2025-03-01,148567,SIP,5533.00,Tamil Nadu,Chennai,T30,26-35,Female,8.8,UPI,Verified
INV000959,2025-03-01,101207,LUMPSUM,345090.00,Haryana,Faridabad,B30,46-55,Male,33.9,UPI,Verified
INV002948,2025-03-01,118636,REDEMPTION,398285.00,Maharashtra,Mumbai,T30,46-55,Male,43.6,UPI,Verified
INV004691,2025-03-01,148569,LUMPSUM,453805.00,Delhi,Noida,T30,26-35,Male,14.5,Cheque,Pending
INV001011,2025-03-01,120504,SIP,7726.00,Madhya Pradesh,Bhopal,B30,26-35,Male,14.4,Mandate,Verified
INV003090,2025-03-01,119552,SIP,4921.00,Karnataka,Bangalore,T30,26-35,Male,16.9,UPI,Verified
INV000965,2025-03-01,125498,SIP,1111.00,Rajasthan,Jaipur,T30,36-45,Female,41.5,Cheque,Verified
INV002587,2025-03-02,120843,LUMPSUM,233486.00,West Bengal,Kolkata,T30,18-25,Male,7.2,Net Banking,Verified
INV001971,2025-03-02,100033,REDEMPTION,194593.00,Gujarat,Ahmedabad,T30,26-35,Male,21.0,UPI,Verified
INV001599,2025-03-02,125498,LUMPSUM,198626.00,Haryana,Faridabad,B30,36-45,Female,31.0,Mandate,Verified
INV003383,2025-03-02,120505,SIP,3248.00,Karnataka,Mysore,B30,18-25,Male,4.6,UPI,Verified
INV003806,2025-03-02,120506,SIP,2615.00,Karnataka,Bangalore,T30,26-35,Male,14.7,Mandate,Verified
INV003191,2025-03-02,118634,REDEMPTION,119265.00,Madhya Pradesh,Bhopal,B30,18-25,Female,6.8,Net Banking,Verified
INV001802,2025-03-02,119552,SIP,13631.00,Punjab,Chandigarh,T30,46-55,Male,77.7,Mandate,Verified
INV000321,2025-03-02,120505,LUMPSUM,120433.00,Maharashtra,Mumbai,T30,26-35,Male,24.2,Cheque,Verified
INV004459,2025-03-02,102885,REDEMPTION,243404.00,Maharashtra,Pune,T30,26-35,Female,9.2,Cheque,Verified
INV004720,2025-03-02,120843,SIP,8118.00,Gujarat,Surat,T30,46-55,Female,95.7,Cheque,Verified
INV000055,2025-03-02,101206,LUMPSUM,157249.00,Karnataka,Bangalore,T30,26-35,Male,13.5,UPI,Verified
INV001453,2025-03-02,101207,SIP,8602.00,Gujarat,Ahmedabad,T30,36-45,Male,34.6,Mandate,Verified
INV001138,2025-03-02,125497,LUMPSUM,135505.00,Haryana,Faridabad,B30,46-55,Female,81.3,Net Banking,Verified
INV000979,2025-03-02,149323,SIP,28426.00,Karnataka,Bangalore,T30,26-35,Male,24.7,UPI,Verified
INV003231,2025-03-02,149322,SIP,29841.00,Haryana,Gurugram,T30,26-35,Male,9.1,Cheque,Verified
INV001558,2025-03-02,119551,REDEMPTION,394184.00,West Bengal,Kolkata,T30,56+,Female,23.8,Cheque,Verified
INV000947,2025-03-02,125497,SIP,14910.00,Delhi,Noida,T30,26-35,Male,11.0,Net Banking,Verified
INV004006,2025-03-02,125498,SIP,58629.00,Tamil Nadu,Coimbatore,B30,56+,Male,59.1,Net Banking,Verified
INV004942,2025-03-02,119552,SIP,445.00,Maharashtra,Mumbai,T30,26-35,Female,6.3,Net Banking,Verified
INV004310,2025-03-02,101208,LUMPSUM,193598.00,Telangana,Hyderabad,T30,36-45,Male,18.3,Net Banking,Verified
INV004681,2025-03-02,119551,LUMPSUM,77403.00,Haryana,Faridabad,B30,26-35,Female,19.0,Net Banking,Pending
INV000019,2025-03-02,118635,SIP,23528.00,Gujarat,Ahmedabad,T30,18-25,Female,5.1,Net Banking,Verified
INV001628,2025-03-02,102887,SIP,10148.00,Rajasthan,Jaipur,T30,36-45,Female,45.6,Net Banking,Pending
INV002841,2025-03-02,149324,LUMPSUM,178134.00,Uttar Pradesh,Kanpur,B30,26-35,Male,13.2,UPI,Verified
INV004283,2025-03-02,102885,LUMPSUM,67887.00,Telangana,Hyderabad,T30,26-35,Male,9.6,Mandate,Verified
INV003236,2025-03-02,118635,SIP,8462.00,Madhya Pradesh,Bhopal,B30,18-25,Male,3.4,Cheque,Verified
INV004078,2025-03-02,149323,LUMPSUM,352653.00,Delhi,Noida,T30,18-25,Male,3.8,Cheque,Verified
INV003639,2025-03-02,100025,SIP,57040.00,Telangana,Hyderabad,T30,36-45,Female,22.9,Net Banking,Verified
INV001211,2025-03-02,148567,REDEMPTION,75440.00,Telangana,Hyderabad,T30,26-35,Male,20.2,Mandate,Verified
INV003376,2025-03-02,119551,SIP,45249.00,Delhi,New Delhi,T30,36-45,Male,44.4,UPI,Verified
INV002205,2025-03-02,120504,SIP,46031.00,Gujarat,Surat,T30,26-35,Female,10.9,Cheque,Verified
INV003288,2025-03-02,119093,SIP,1762.00,Punjab,Chandigarh,T30,56+,Male,57.9,UPI,Verified
INV002763,2025-03-02,120842,SIP,9555.00,Gujarat,Ahmedabad,T30,18-25,Female,3.5,Mandate,Verified
INV000689,2025-03-02,118632,LUMPSUM,322465.00,Tamil Nadu,Chennai,T30,26-35,Female,19.8,Cheque,Verified
INV001831,2025-03-02,149324,SIP,2351.00,Madhya Pradesh,Indore,T30,18-25,Female,4.3,Cheque,Verified
INV004464,2025-03-02,119551,SIP,2888.00,Haryana,Faridabad,B30,26-35,Female,11.9,Mandate,Verified
INV003678,2025-03-02,101207,SIP,17787.00,Gujarat,Ahmedabad,T30,26-35,Male,6.6,Cheque,Verified
INV000596,2025-03-02,119599,SIP,16510.00,Madhya Pradesh,Indore,T30,56+,Male,21.3,Cheque,Verified
INV003781,2025-03-02,101206,SIP,5142.00,Tamil Nadu,Coimbatore,B30,26-35,Male,15.8,Mandate,Verified
INV003130,2025-03-02,119552,LUMPSUM,118255.00,West Bengal,Kolkata,T30,18-25,Male,5.6,Cheque,Verified
INV000457,2025-03-02,118632,REDEMPTION,224897.00,Haryana,Faridabad,B30,26-35,Female,22.3,Cheque,Verified
INV002047,2025-03-02,118636,SIP,4176.00,Tamil Nadu,Coimbatore,B30,26-35,Female,19.5,Net Banking,Verified
INV001427,2025-03-02,101207,SIP,5328.00,Karnataka,Mysore,B30,26-35,Female,21.1,UPI,Verified
INV004466,2025-03-02,148568,SIP,2434.00,Gujarat,Surat,T30,18-25,Female,3.7,UPI,Verified
INV002780,2025-03-02,149324,SIP,1638.00,Haryana,Faridabad,B30,36-45,Male,21.2,Cheque,Verified
INV004932,2025-03-02,120842,SIP,2286.00,Tamil Nadu,Chennai,T30,26-35,Female,21.1,Net Banking,Verified
INV002201,2025-03-02,120844,LUMPSUM,282352.00,Haryana,Gurugram,T30,36-45,Male,34.5,Net Banking,Verified
INV004916,2025-03-02,100016,SIP,1047.00,Haryana,Faridabad,B30,26-35,Male,12.5,Mandate,Verified
INV002290,2025-03-02,118634,SIP,12584.00,Gujarat,Ahmedabad,T30,36-45,Male,24.7,Net Banking,Verified
INV004948,2025-03-02,118635,REDEMPTION,81368.00,Madhya Pradesh,Indore,T30,56+,Male,54.1,Net Banking,Verified
INV004105,2025-03-02,148567,SIP,29206.00,Tamil Nadu,Coimbatore,B30,26-35,Female,22.1,UPI,Verified
INV002542,2025-03-02,120506,SIP,2033.00,Telangana,Hyderabad,T30,26-35,Female,15.9,UPI,Verified
INV004484,2025-03-02,120843,LUMPSUM,154450.00,Punjab,Amritsar,B30,46-55,Male,61.9,Mandate,Verified
INV000759,2025-03-02,102886,SIP,5773.00,Gujarat,Ahmedabad,T30,26-35,Male,7.6,Cheque,Verified
INV003277,2025-03-02,120505,SIP,7079.00,Rajasthan,Jaipur,T30,18-25,Male,3.3,UPI,Verified
INV004386,2025-03-02,119092,SIP,25517.00,Tamil Nadu,Coimbatore,B30,18-25,Male,5.5,Net Banking,Verified
INV004605,2025-03-02,148569,SIP,2831.00,Maharashtra,Nashik,B30,36-45,Male,17.8,Mandate,Pending
INV001763,2025-03-02,118632,SIP,20797.00,Uttar Pradesh,Lucknow,T30,46-55,Male,42.0,UPI,Verified
INV003360,2025-03-02,120844,SIP,27378.00,Madhya Pradesh,Indore,T30,26-35,Female,19.5,UPI,Verified
INV000062,2025-03-02,119599,REDEMPTION,386688.00,Haryana,Faridabad,B30,46-55,Male,22.9,Cheque,Verified
INV000425,2025-03-02,119094,SIP,1608.00,Rajasthan,Jaipur,T30,56+,Male,77.2,Cheque,Verified
INV004098,2025-03-02,118634,REDEMPTION,167764.00,Delhi,Noida,T30,26-35,Male,11.3,Mandate,Verified
INV003002,2025-03-02,149322,SIP,1806.00,Maharashtra,Pune,T30,26-35,Male,17.0,Net Banking,Verified
INV003888,2025-03-02,102886,SIP,3284.00,Telangana,Hyderabad,T30,56+,Female,8.6,Net Banking,Verified
INV003382,2025-03-02,119598,LUMPSUM,486474.00,Karnataka,Bangalore,T30,26-35,Male,19.8,Net Banking,Verified
INV000723,2025-03-02,120507,SIP,2657.00,Madhya Pradesh,Indore,T30,46-55,Female,31.4,Net Banking,Verified
INV002531,2025-03-02,148569,SIP,5692.00,Rajasthan,Udaipur,B30,36-45,Female,50.4,Net Banking,Verified
INV004815,2025-03-03,118634,SIP,2186.00,Tamil Nadu,Coimbatore,B30,36-45,Male,44.4,Mandate,Verified
INV002779,2025-03-03,120505,SIP,23375.00,Uttar Pradesh,Lucknow,T30,26-35,Male,10.4,Cheque,Verified
INV003528,2025-03-03,119094,SIP,8256.00,Madhya Pradesh,Bhopal,B30,18-25,Female,3.6,UPI,Pending
INV001637,2025-03-03,148568,LUMPSUM,288581.00,Haryana,Faridabad,B30,36-45,Female,45.1,Cheque,Verified
INV003490,2025-03-03,118632,SIP,13660.00,Punjab,Chandigarh,T30,26-35,Male,11.6,UPI,Verified
INV003376,2025-03-03,119599,SIP,9145.00,Delhi,New Delhi,T30,36-45,Male,44.4,Net Banking,Verified
INV002905,2025-03-03,119094,SIP,456.00,Tamil Nadu,Chennai,T30,36-45,Female,32.4,Mandate,Verified
INV003970,2025-03-03,120842,SIP,2001.00,Telangana,Hyderabad,T30,18-25,Male,4.1,Net Banking,Pending
INV002414,2025-03-03,119095,SIP,413.00,Gujarat,Surat,T30,26-35,Female,24.1,Cheque,Verified
INV003945,2025-03-03,120503,LUMPSUM,157671.00,Gujarat,Ahmedabad,T30,46-55,Female,48.3,Net Banking,Verified
INV003421,2025-03-03,101208,SIP,11135.00,Telangana,Hyderabad,T30,26-35,Male,12.4,Net Banking,Verified
INV000867,2025-03-03,102887,SIP,2715.00,Delhi,Noida,T30,26-35,Male,20.6,UPI,Verified
INV002108,2025-03-03,119552,SIP,4588.00,Gujarat,Ahmedabad,T30,46-55,Male,35.0,Net Banking,Verified
INV002295,2025-03-03,120841,SIP,7181.00,Telangana,Hyderabad,T30,26-35,Female,17.9,Mandate,Verified
INV001181,2025-03-03,118635,SIP,7043.00,West Bengal,Kolkata,T30,26-35,Male,21.0,Net Banking,Verified
INV004999,2025-03-03,149323,REDEMPTION,52217.00,Telangana,Hyderabad,T30,26-35,Male,24.8,Cheque,Verified
INV003377,2025-03-03,118636,SIP,4200.00,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified
INV000721,2025-03-03,149322,REDEMPTION,26679.00,Maharashtra,Nashik,B30,36-45,Male,59.1,Cheque,Verified
INV004079,2025-03-03,102885,LUMPSUM,332599.00,Karnataka,Bangalore,T30,36-45,Female,57.2,Net Banking,Verified
INV003557,2025-03-03,100033,REDEMPTION,368030.00,Karnataka,Bangalore,T30,46-55,Female,81.8,Mandate,Verified
INV003169,2025-03-03,100033,SIP,3138.00,Telangana,Hyderabad,T30,26-35,Female,11.2,UPI,Verified
INV003904,2025-03-03,118634,REDEMPTION,62923.00,Karnataka,Bangalore,T30,46-55,Male,67.6,Cheque,Verified
INV001495,2025-03-03,119120,SIP,23480.00,Punjab,Amritsar,B30,26-35,Male,16.6,Net Banking,Verified
INV000750,2025-03-03,148568,SIP,17206.00,Delhi,New Delhi,T30,26-35,Male,20.9,Cheque,Verified
INV002574,2025-03-03,120506,SIP,57009.00,Maharashtra,Nashik,B30,26-35,Male,11.1,Net Banking,Verified
